Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Previous_Purchases,Payment_Method,Frequency_of_Purchases
207,20,Male,Belt,Accessories,36,Arizona,S,Linen,Summer,4.9,No,Store Pickup,Yes,57,Debit Card,Every 3 Months
208,62,Male,Sunglasses,Accessories,63,Mississippi,M,BlueViolet,Spring,4.3,Yes,Free Shipping,No,0,Bank Transfer,Bi-Weekly
209,38,Male,Coat,Outerwear,89,Minnesota,XL,HoneyDew,Spring,3.8,No,Express,No,29,Credit Card,Quarterly
210,36,Female,Handbag,Accessories,51,Utah,L,LightBlue,Fall,3.3,Yes,Free Shipping,No,5,Debit Card,Monthly
211,54,Male,Shoes,Footwear,86,Texas,L,DarkKhaki,Winter,3.4,Yes,Express,No,36,Credit Card,Quarterly
212,34,Male,Sunglasses,Accessories,25,Minnesota,S,PaleTurquoise,Spring,4.2,Yes,Express,No,26,Bank Transfer,Every 3 Months
213,20,Female,Skirt,Clothing,40,South Carolina,M,DeepSkyBlue,Winter,3.7,Yes,Next Day Air,Yes,26,Credit Card,Bi-Weekly
214,36,Male,Sunglasses,Accessories,43,Kansas,S,DodgerBlue,Winter,3.6,No,Standard,Yes,33,Venmo,Every 3 Months
215,69,Male,Sandals,Footwear,55,Idaho,S,PaleVioletRed,Spring,4.3,No,Free Shipping,Yes,64,Credit Card,Annually
216,38,Male,Sunglasses,Accessories,62,Alaska,S,Fuchsia,Fall,2.8,No,Free Shipping,Yes,71,Debit Card,Every 3 Months
217,55,Male,Belt,Accessories,17,West Virginia,XL,MediumSeaGreen,Spring,4.2,No,Standard,Yes,19,PayPal,Every 3 Months
218,26,Male,Sneakers,Footwear,83,Nebraska,M,LightBlue,Winter,4.9,Yes,Express,No,55,Venmo,Quarterly
219,62,Male,Jacket,Outerwear,73,Louisiana,L,DimGray,Fall,4.1,Yes,Store Pickup,Yes,44,PayPal,Bi-Weekly
220,71,Female,Jewelry,Accessories,26,Vermont,M,DarkMagenta,Summer,4.2,No,Store Pickup,No,50,Bank Transfer,Annually
221,74,Male,Jacket,Outerwear,78,Missouri,L,Blue,Fall,4.9,No,Free Shipping,Yes,84,PayPal,Fortnightly
222,43,Male,Sneakers,Footwear,60,New Mexico,M,Indigo,Fall,4.6,No,2-Day Shipping,Yes,52,Debit Card,Weekly
223,68,Male,Sweater,Clothing,47,Illinois,XL,Salmon,Winter,3.9,No,Next Day Air,Yes,86,Credit Card,Quarterly
224,43,Male,Coat,Outerwear,88,Minnesota,L,Linen,Winter,3.2,Yes,Next Day Air,No,81,Venmo,Annually
225,67,Male,Sunglasses,Accessories,29,Iowa,S,Ivory,Summer,2.8,Yes,Store Pickup,Yes,2,PayPal,Fortnightly
226,67,Male,Socks,Clothing,51,Alaska,S,GoldenRod,Winter,3.8,No,2-Day Shipping,No,25,Cash,Every 3 Months
227,69,Male,Jacket,Outerwear,74,Montana,M,MediumPurple,Summer,3.3,Yes,2-Day Shipping,No,93,Cash,Fortnightly
228,68,Male,Sweater,Clothing,31,Louisiana,XL,CornflowerBlue,Winter,2.9,No,Express,Yes,29,Debit Card,Every 3 Months
229,65,Male,Scarf,Accessories,17,Wyoming,S,LightSeaGreen,Fall,4.1,Yes,Store Pickup,No,34,Venmo,Fortnightly
230,19,Male,Jeans,Clothing,76,Minnesota,S,Teal,Spring,2.7,No,Free Shipping,No,77,Credit Card,Every 3 Months
231,47,Male,Shorts,Clothing,62,Montana,M,WhiteSmoke,Winter,3.2,No,Standard,Yes,37,PayPal,Fortnightly
232,48,Female,Shoes,Footwear,72,Michigan,L,Black,Spring,3.5,No,Store Pickup,No,50,Credit Card,Every 3 Months
233,32,Male,Jacket,Outerwear,66,Delaware,S,LightGoldenRodYellow,Fall,4.4,No,Next Day Air,No,61,Bank Transfer,Fortnightly
234,23,Male,T-shirt,Clothing,51,Idaho,S,LightGray,Spring,3,No,2-Day Shipping,Yes,31,Venmo,Weekly
235,51,Female,Dress,Clothing,83,Arizona,M,DarkMagenta,Winter,4.4,No,Standard,No,39,Debit Card,Annually
236,62,Male,Backpack,Accessories,17,Rhode Island,XL,PowderBlue,Winter,3.2,Yes,2-Day Shipping,No,62,Bank Transfer,Quarterly
237,63,Male,Shorts,Clothing,71,Minnesota,XL,Maroon,Winter,4.8,No,Store Pickup,Yes,9,PayPal,Weekly
238,46,Male,Socks,Clothing,40,Nevada,S,Teal,Winter,4.7,No,Free Shipping,Yes,80,Bank Transfer,Quarterly
239,43,Male,Sandals,Footwear,90,Delaware,S,OliveDrab,Summer,2.8,No,Store Pickup,No,86,Credit Card,Bi-Weekly
240,54,Male,Shorts,Clothing,86,Oregon,M,Gold,Spring,3.2,Yes,2-Day Shipping,No,91,Credit Card,Bi-Weekly
241,31,Male,Hoodie,Clothing,60,Kentucky,L,Brown,Spring,2.9,No,Express,No,40,PayPal,Weekly
242,30,Male,Sneakers,Footwear,28,Virginia,M,PowderBlue,Winter,3.8,No,Express,Yes,7,Bank Transfer,Quarterly
243,58,Male,Hoodie,Clothing,34,Alabama,M,Turquoise,Summer,4.1,Yes,Next Day Air,No,36,PayPal,Bi-Weekly
244,34,Male,Hat,Accessories,38,Ohio,M,Gray,Winter,4,Yes,Store Pickup,No,27,Credit Card,Weekly
245,55,Male,Shirt,Clothing,36,Mississippi,XL,Plum,Summer,3.9,No,Store Pickup,Yes,78,Debit Card,Quarterly
246,23,Female,Shoes,Footwear,20,California,M,MediumPurple,Spring,2.9,Yes,Next Day Air,Yes,9,Venmo,Weekly
247,60,Male,Pants,Clothing,58,South Carolina,XL,Maroon,Summer,3.3,Yes,Free Shipping,No,71,PayPal,Quarterly
248,40,Male,Socks,Clothing,75,Texas,L,DarkRed,Summer,3.8,Yes,Free Shipping,No,81,Credit Card,Monthly
249,49,Male,Sandals,Footwear,75,Washington,L,Lime,Winter,3.9,No,Store Pickup,No,44,Cash,Fortnightly
250,67,Male,Belt,Accessories,69,North Carolina,L,Magenta,Fall,3,Yes,Standard,No,47,Cash,Monthly
251,41,Male,Gloves,Accessories,27,Texas,M,PaleTurquoise,Winter,4,No,Express,No,47,Credit Card,Bi-Weekly
252,20,Female,Belt,Accessories,53,Massachusetts,L,PaleGreen,Fall,3.5,No,Next Day Air,No,80,Venmo,Bi-Weekly
253,56,Female,Hat,Accessories,70,Vermont,XL,LightYellow,Fall,2.9,Yes,Express,No,47,Venmo,Bi-Weekly
254,26,Male,Belt,Accessories,24,Oklahoma,S,DarkSalmon,Fall,4.6,Yes,Express,Yes,56,Debit Card,Monthly
255,72,Male,Jeans,Clothing,36,Illinois,M,PeachPuff,Winter,3.3,No,Store Pickup,No,21,Bank Transfer,Monthly
256,43,Female,Boots,Footwear,86,Texas,XL,Olive,Winter,2.7,Yes,Store Pickup,Yes,34,Venmo,Weekly
257,44,Female,Dress,Clothing,47,Utah,M,ForestGreen,Winter,3.3,No,Express,Yes,43,PayPal,Bi-Weekly
258,23,Male,Backpack,Accessories,20,South Carolina,S,LimeGreen,Winter,3,Yes,Free Shipping,No,40,Bank Transfer,Monthly
259,41,Female,Boots,Footwear,41,Montana,XL,AliceBlue,Winter,4.7,Yes,Next Day Air,Yes,87,Debit Card,Every 3 Months
260,21,Female,Sneakers,Footwear,36,Maryland,XL,LightSlateGray,Summer,2.9,Yes,2-Day Shipping,No,40,PayPal,Weekly
261,36,Male,Backpack,Accessories,32,Indiana,L,Plum,Fall,3.2,No,Next Day Air,Yes,74,Credit Card,Annually
262,71,Male,Socks,Clothing,63,Pennsylvania,M,MediumBlue,Winter,4.9,No,Free Shipping,No,68,Bank Transfer,Weekly
263,59,Male,Gloves,Accessories,42,New Jersey,L,Red,Spring,3.4,No,Express,No,65,Cash,Annually
264,51,Female,Shoes,Footwear,53,New Hampshire,M,HotPink,Fall,2.8,No,Next Day Air,Yes,72,PayPal,Monthly
265,62,Female,Pants,Clothing,32,North Carolina,S,Sienna,Summer,4.7,Yes,Free Shipping,No,53,PayPal,Annually
266,37,Female,Handbag,Accessories,21,West Virginia,M,FloralWhite,Fall,3.9,Yes,Standard,Yes,78,PayPal,Bi-Weekly
267,48,Female,Pants,Clothing,57,Texas,M,DarkBlue,Summer,4.3,No,Standard,No,86,PayPal,Annually
268,75,Female,Blouse,Clothing,89,Maine,S,Thistle,Fall,3.6,No,2-Day Shipping,Yes,51,Bank Transfer,Fortnightly
269,74,Male,Sneakers,Footwear,41,Texas,M,MediumSeaGreen,Spring,2.8,No,Express,No,11,Credit Card,Every 3 Months
270,47,Male,Socks,Clothing,81,Colorado,XL,LavenderBlush,Spring,3.7,Yes,Free Shipping,No,22,Credit Card,Annually
271,64,Female,Sweater,Clothing,45,Utah,M,Magenta,Spring,4.2,No,Express,Yes,61,Cash,Annually
272,62,Male,Sandals,Footwear,90,Iowa,M,Gray,Fall,4.2,No,Store Pickup,No,31,Venmo,Quarterly
273,67,Male,Sandals,Footwear,37,Georgia,L,Bisque,Summer,4.5,No,2-Day Shipping,No,50,Bank Transfer,Fortnightly
274,56,Female,Handbag,Accessories,57,Arizona,M,LemonChiffon,Spring,3.4,No,2-Day Shipping,Yes,0,Bank Transfer,Bi-Weekly
275,26,Male,Socks,Clothing,88,New Mexico,XL,Cornsilk,Spring,2.6,No,Standard,Yes,11,Credit Card,Quarterly
276,42,Male,T-shirt,Clothing,57,New Jersey,XL,PapayaWhip,Winter,3.2,No,Free Shipping,Yes,20,PayPal,Monthly
277,69,Male,Jacket,Outerwear,66,South Dakota,S,GoldenRod,Summer,4.2,Yes,Store Pickup,No,51,Venmo,Weekly
278,61,Male,Shorts,Clothing,66,Virginia,XL,OliveDrab,Winter,3.7,No,Standard,No,98,Venmo,Annually
279,69,Female,Dress,Clothing,77,New York,XL,PaleGoldenRod,Summer,4.5,No,2-Day Shipping,Yes,46,Venmo,Every 3 Months
280,73,Female,Sneakers,Footwear,74,Kansas,S,DarkViolet,Spring,2.5,No,Free Shipping,No,65,Bank Transfer,Monthly
281,20,Male,Belt,Accessories,42,Tennessee,S,AntiqueWhite,Fall,3.7,Yes,2-Day Shipping,Yes,87,Credit Card,Annually
282,67,Male,Sunglasses,Accessories,58,Wisconsin,S,DarkMagenta,Summer,2.9,No,Standard,No,2,PayPal,Annually
283,20,Female,Shorts,Clothing,32,Wyoming,XL,Peru,Spring,2.9,Yes,Free Shipping,Yes,93,Cash,Monthly
284,40,Male,Pants,Clothing,87,Iowa,XL,Fuchsia,Spring,4.8,No,Express,No,9,Credit Card,Annually
285,64,Male,Sweater,Clothing,68,Vermont,S,Tomato,Summer,4.8,No,Standard,Yes,51,Venmo,Weekly
286,45,Female,Boots,Footwear,52,New Jersey,S,BurlyWood,Spring,3.9,No,2-Day Shipping,Yes,65,Bank Transfer,Every 3 Months
287,48,Male,Socks,Clothing,74,Oklahoma,M,LightBlue,Fall,3.2,Yes,Next Day Air,Yes,64,Debit Card,Fortnightly
288,35,Female,Jacket,Outerwear,71,Delaware,S,SaddleBrown,Fall,3,No,Store Pickup,No,16,Credit Card,Annually
289,24,Male,Pants,Clothing,80,Florida,M,SandyBrown,Spring,2.5,No,Free Shipping,No,8,Bank Transfer,Annually
290,55,Male,Hat,Accessories,53,Texas,XL,Wheat,Summer,3.9,No,2-Day Shipping,No,1,Credit Card,Annually
291,65,Female,Coat,Outerwear,88,Oklahoma,XL,MediumAquaMarine,Spring,3.8,Yes,Store Pickup,Yes,49,Credit Card,Quarterly
292,53,Female,Blouse,Clothing,84,Wisconsin,L,Red,Winter,3,No,Next Day Air,Yes,37,Credit Card,Quarterly
293,28,Male,T-shirt,Clothing,31,South Carolina,L,Tan,Fall,3.5,Yes,Next Day Air,Yes,71,Debit Card,Quarterly
294,72,Female,Gloves,Accessories,39,Nevada,S,RosyBrown,Winter,3.5,Yes,Express,Yes,73,Credit Card,Weekly
295,53,Male,Belt,Accessories,64,Hawaii,XL,Sienna,Summer,4.4,No,2-Day Shipping,No,35,Credit Card,Every 3 Months
296,50,Male,Coat,Outerwear,66,New Hampshire,XL,LightGoldenRodYellow,Spring,4.6,No,Standard,No,36,PayPal,Weekly
297,36,Female,Belt,Accessories,26,Wisconsin,S,LightBlue,Summer,4.4,Yes,Store Pickup,No,12,PayPal,Bi-Weekly
298,30,Female,Hoodie,Clothing,56,South Dakota,S,LightSalmon,Spring,2.8,Yes,2-Day Shipping,No,73,Debit Card,Quarterly
299,58,Female,Boots,Footwear,61,Wyoming,XL,Turquoise,Winter,4.9,Yes,Store Pickup,Yes,76,Debit Card,Quarterly
300,28,Female,Sunglasses,Accessories,70,New York,XL,LawnGreen,Summer,4.3,Yes,Free Shipping,Yes,60,Debit Card,Weekly
301,31,Male,Shorts,Clothing,48,Louisiana,XL,Purple,Fall,3.1,No,Free Shipping,Yes,22,PayPal,Bi-Weekly
302,73,Female,Hoodie,Clothing,81,California,M,LightSlateGray,Spring,3.7,Yes,Express,No,95,Venmo,Monthly
303,73,Male,T-shirt,Clothing,85,Kansas,XL,LightPink,Winter,4.5,No,Store Pickup,No,68,Venmo,Monthly
304,70,Female,Scarf,Accessories,56,Michigan,S,MediumAquaMarine,Summer,4.5,Yes,Next Day Air,Yes,51,Debit Card,Bi-Weekly
305,68,Male,T-shirt,Clothing,58,Ohio,S,Cyan,Winter,2.9,No,2-Day Shipping,No,96,Venmo,Monthly
306,27,Female,Sneakers,Footwear,72,Florida,M,DeepPink,Fall,3,Yes,Next Day Air,No,82,Debit Card,Fortnightly
307,66,Male,Pants,Clothing,75,Iowa,M,OliveDrab,Summer,3.4,No,Next Day Air,No,100,PayPal,Monthly
308,27,Male,Shirt,Clothing,47,Vermont,L,DeepSkyBlue,Winter,3.1,No,2-Day Shipping,Yes,46,Debit Card,Annually
309,48,Female,Coat,Outerwear,70,Virginia,XL,HotPink,Summer,2.9,Yes,Free Shipping,No,77,Credit Card,Every 3 Months
310,31,Male,Coat,Outerwear,100,California,L,PapayaWhip,Spring,4,No,Next Day Air,Yes,92,Bank Transfer,Monthly
311,48,Male,Belt,Accessories,48,Nebraska,M,MediumPurple,Summer,4.1,No,2-Day Shipping,No,47,PayPal,Every 3 Months
312,29,Male,Boots,Footwear,41,Ohio,XL,SeaGreen,Fall,2.5,Yes,Next Day Air,No,28,Credit Card,Weekly
313,40,Male,Shoes,Footwear,55,Nebraska,XL,Chocolate,Fall,3.9,Yes,Store Pickup,Yes,100,Bank Transfer,Weekly
314,24,Male,Hat,Accessories,38,Indiana,L,PeachPuff,Winter,3.2,Yes,Express,Yes,57,Bank Transfer,Bi-Weekly
315,59,Male,Shirt,Clothing,46,Missouri,M,Beige,Spring,4.2,No,Free Shipping,Yes,5,Bank Transfer,Annually
316,22,Male,Jacket,Outerwear,65,Wisconsin,M,Olive,Summer,2.7,Yes,Free Shipping,Yes,74,Bank Transfer,Quarterly
317,58,Male,Pants,Clothing,64,New Mexico,S,AntiqueWhite,Spring,3.7,No,Express,Yes,60,Cash,Fortnightly
318,37,Male,Jacket,Outerwear,73,Minnesota,S,Lime,Fall,4.7,Yes,Store Pickup,No,56,Debit Card,Weekly
319,18,Female,Pants,Clothing,70,Wisconsin,L,Orange,Fall,4,No,Store Pickup,No,22,Credit Card,Bi-Weekly
320,34,Female,Skirt,Clothing,48,Nebraska,M,WhiteSmoke,Summer,3.2,No,Store Pickup,No,56,Venmo,Every 3 Months
321,50,Female,Boots,Footwear,82,West Virginia,XL,YellowGreen,Fall,2.9,Yes,Standard,Yes,86,Credit Card,Fortnightly
322,58,Female,Belt,Accessories,43,Rhode Island,M,Indigo,Spring,4.4,Yes,Free Shipping,No,39,Bank Transfer,Annually
323,24,Male,Shorts,Clothing,63,New York,L,Indigo,Spring,3.9,Yes,Next Day Air,No,20,Cash,Every 3 Months
324,28,Male,Coat,Outerwear,70,Louisiana,L,PowderBlue,Fall,4.1,No,Store Pickup,Yes,34,Cash,Annually
325,41,Female,Skirt,Clothing,84,New York,M,Black,Summer,3.3,No,Store Pickup,No,40,PayPal,Annually
326,18,Male,Sunglasses,Accessories,40,Missouri,XL,MediumSlateBlue,Winter,4.9,No,Store Pickup,No,17,PayPal,Every 3 Months
327,63,Male,Shirt,Clothing,82,Texas,L,PaleGreen,Summer,4.6,Yes,Next Day Air,Yes,54,PayPal,Annually
328,46,Male,Jacket,Outerwear,72,Washington,L,FireBrick,Winter,2.7,Yes,Next Day Air,Yes,92,PayPal,Monthly
329,42,Male,Hoodie,Clothing,90,New Jersey,XL,DarkSalmon,Spring,3.2,No,Express,Yes,12,Venmo,Monthly
330,46,Female,Handbag,Accessories,49,South Carolina,L,White,Winter,3.7,Yes,Next Day Air,No,99,Debit Card,Quarterly
331,54,Female,Hat,Accessories,70,Alaska,M,OrangeRed,Winter,3.6,No,2-Day Shipping,Yes,69,Debit Card,Annually
332,67,Male,Jacket,Outerwear,78,Pennsylvania,S,Bisque,Summer,4.9,No,Standard,Yes,95,Cash,Weekly
333,41,Male,Shorts,Clothing,44,Colorado,L,Pink,Spring,4.2,No,Next Day Air,No,77,Debit Card,Fortnightly
334,43,Female,Sandals,Footwear,72,Florida,XL,SandyBrown,Winter,4.6,Yes,2-Day Shipping,No,47,Venmo,Bi-Weekly
335,68,Female,Dress,Clothing,32,Idaho,XL,BurlyWood,Summer,3.9,Yes,Store Pickup,No,9,Bank Transfer,Fortnightly
336,69,Male,Gloves,Accessories,64,Kentucky,S,Olive,Fall,4,Yes,Express,Yes,98,Debit Card,Quarterly
337,74,Male,Backpack,Accessories,44,Massachusetts,M,HotPink,Summer,2.7,No,Standard,No,67,Debit Card,Monthly
338,36,Male,Backpack,Accessories,42,New Jersey,S,MediumOrchid,Fall,2.5,Yes,Next Day Air,Yes,54,Cash,Annually
339,52,Male,Belt,Accessories,52,Michigan,XL,Olive,Spring,4.4,No,Store Pickup,No,73,Cash,Weekly
340,29,Male,Socks,Clothing,43,Louisiana,S,PeachPuff,Winter,3.8,Yes,Free Shipping,No,69,Credit Card,Fortnightly
341,30,Male,Shorts,Clothing,50,Kentucky,L,Cyan,Spring,3.6,No,Free Shipping,Yes,27,Credit Card,Fortnightly
342,42,Female,Sandals,Footwear,76,New Mexico,S,Azure,Fall,4.7,Yes,Standard,Yes,6,PayPal,Quarterly
343,55,Male,Coat,Outerwear,73,West Virginia,S,Yellow,Winter,4.9,Yes,Free Shipping,No,96,Cash,Fortnightly
344,44,Male,Boots,Footwear,65,Arkansas,M,MediumVioletRed,Spring,5,No,Standard,No,32,Bank Transfer,Fortnightly
345,44,Male,Boots,Footwear,22,Iowa,XL,CornflowerBlue,Winter,3.4,No,Express,Yes,55,Debit Card,Annually
346,74,Female,Shoes,Footwear,30,Wyoming,XL,BlueViolet,Winter,4.9,No,Store Pickup,No,82,Credit Card,Fortnightly
347,26,Male,Sandals,Footwear,51,Wisconsin,M,Black,Spring,4.2,Yes,Express,Yes,76,Cash,Every 3 Months
348,57,Male,Hat,Accessories,33,Kansas,XL,Green,Spring,3.5,Yes,2-Day Shipping,No,19,Debit Card,Every 3 Months
349,74,Female,Hat,Accessories,26,Alaska,S,DeepSkyBlue,Spring,2.6,Yes,Next Day Air,No,51,Debit Card,Annually
350,19,Female,Belt,Accessories,31,Kansas,S,DarkSalmon,Summer,2.6,No,Express,No,94,Cash,Quarterly
351,18,Female,Blouse,Clothing,54,New Mexico,L,DarkOrange,Spring,2.7,Yes,Express,Yes,60,PayPal,Quarterly
352,26,Female,Socks,Clothing,64,Oregon,S,IndianRed,Summer,3.7,No,Free Shipping,No,41,Debit Card,Bi-Weekly
353,65,Male,Coat,Outerwear,99,New Jersey,M,LightCyan,Spring,3,Yes,Free Shipping,Yes,28,Debit Card,Fortnightly
354,36,Male,Hat,Accessories,60,Wyoming,S,NavajoWhite,Spring,3.1,Yes,Store Pickup,No,84,Credit Card,Annually
355,66,Male,Hat,Accessories,44,Hawaii,M,DarkOrange,Summer,3.6,Yes,2-Day Shipping,No,94,Venmo,Monthly
356,29,Female,Belt,Accessories,39,Wyoming,S,DodgerBlue,Spring,4.1,Yes,Free Shipping,Yes,50,Credit Card,Fortnightly
357,30,Male,Hoodie,Clothing,60,Maryland,XL,DarkMagenta,Fall,5,No,2-Day Shipping,No,33,Bank Transfer,Quarterly
358,39,Male,Sandals,Footwear,55,Pennsylvania,M,Bisque,Summer,3.4,No,2-Day Shipping,No,58,Debit Card,Fortnightly
359,22,Female,Jewelry,Accessories,36,Maryland,L,OldLace,Fall,4.1,Yes,Express,No,29,PayPal,Every 3 Months
360,26,Male,Sandals,Footwear,90,Montana,L,Gray,Summer,3.6,Yes,2-Day Shipping,No,23,PayPal,Every 3 Months
361,61,Male,Boots,Footwear,85,California,M,LemonChiffon,Winter,3,No,2-Day Shipping,Yes,76,Cash,Bi-Weekly
362,41,Male,Belt,Accessories,48,Connecticut,M,LimeGreen,Spring,3.4,Yes,Store Pickup,Yes,21,Debit Card,Monthly
363,57,Male,Belt,Accessories,29,Utah,XL,DarkOrchid,Spring,3.2,No,Next Day Air,Yes,49,Bank Transfer,Quarterly
364,26,Female,Backpack,Accessories,44,Oregon,L,BlueViolet,Winter,2.7,No,Free Shipping,No,93,Bank Transfer,Bi-Weekly
365,26,Male,Gloves,Accessories,18,Minnesota,M,White,Fall,4.6,Yes,Standard,No,100,Cash,Monthly
366,40,Female,Dress,Clothing,67,Nevada,S,NavajoWhite,Spring,4.9,No,Free Shipping,Yes,51,Venmo,Monthly
367,27,Male,Hat,Accessories,58,California,L,Tan,Summer,2.5,Yes,2-Day Shipping,Yes,39,Bank Transfer,Fortnightly
368,32,Male,Socks,Clothing,68,Tennessee,XL,MediumSpringGreen,Summer,4.6,No,Free Shipping,No,9,Debit Card,Annually
369,71,Male,Belt,Accessories,17,Alabama,L,PeachPuff,Winter,4.1,No,2-Day Shipping,No,21,Debit Card,Monthly
370,32,Male,Belt,Accessories,46,New York,S,DarkMagenta,Winter,5,No,Free Shipping,No,85,PayPal,Every 3 Months
371,21,Male,Hat,Accessories,42,Nevada,S,MistyRose,Summer,4.6,No,Next Day Air,No,81,Bank Transfer,Annually
372,40,Male,Sunglasses,Accessories,68,South Dakota,S,Salmon,Winter,2.8,No,Free Shipping,No,74,PayPal,Weekly
373,24,Male,Hoodie,Clothing,72,Virginia,XL,DeepSkyBlue,Fall,4,No,Express,No,77,Venmo,Bi-Weekly
374,25,Male,Backpack,Accessories,56,Nevada,M,Fuchsia,Summer,4,No,Standard,Yes,91,Debit Card,Fortnightly
375,72,Female,Handbag,Accessories,65,Washington,XL,Turquoise,Winter,4.9,No,Store Pickup,No,3,Cash,Bi-Weekly
376,44,Female,Sneakers,Footwear,62,Tennessee,S,LightPink,Fall,4.6,No,Next Day Air,Yes,87,Credit Card,Annually
377,46,Female,Gloves,Accessories,30,South Carolina,S,WhiteSmoke,Summer,3.6,No,Free Shipping,No,26,Bank Transfer,Every 3 Months
378,65,Female,Socks,Clothing,71,Wyoming,XL,SkyBlue,Summer,4.5,Yes,Standard,No,11,Credit Card,Annually
379,37,Male,Hoodie,Clothing,77,New Jersey,S,PowderBlue,Winter,4.1,No,2-Day Shipping,Yes,63,Debit Card,Weekly
380,72,Male,Socks,Clothing,42,Washington,XL,LightGreen,Summer,3.3,No,Next Day Air,No,96,Cash,Weekly
381,50,Female,Coat,Outerwear,67,Massachusetts,L,LemonChiffon,Spring,3.5,Yes,Free Shipping,Yes,11,Venmo,Monthly
382,72,Male,Hoodie,Clothing,86,Colorado,L,LightSeaGreen,Spring,4.3,No,Standard,No,17,PayPal,Fortnightly
383,57,Male,Backpack,Accessories,62,New Hampshire,S,LemonChiffon,Summer,5,No,Express,No,31,Bank Transfer,Weekly
384,71,Male,T-shirt,Clothing,47,Wisconsin,M,SandyBrown,Spring,4.7,No,Store Pickup,Yes,27,Cash,Fortnightly
385,71,Male,Shirt,Clothing,31,Oregon,XL,Olive,Fall,3.9,Yes,Standard,No,23,Bank Transfer,Bi-Weekly
386,65,Male,Coat,Outerwear,96,Michigan,L,Black,Summer,4.5,No,Standard,No,47,Credit Card,Weekly
387,26,Female,Coat,Outerwear,82,New York,L,MediumOrchid,Spring,4.5,Yes,Express,Yes,100,Bank Transfer,Monthly
388,56,Male,Pants,Clothing,50,Idaho,M,SlateBlue,Summer,4.3,Yes,Standard,Yes,34,Bank Transfer,Every 3 Months
389,49,Female,Blouse,Clothing,69,Indiana,XL,MidnightBlue,Winter,4.9,Yes,Express,No,71,PayPal,Bi-Weekly
390,48,Male,T-shirt,Clothing,87,Kentucky,M,MediumSpringGreen,Winter,4.2,Yes,Store Pickup,No,35,Bank Transfer,Annually
391,45,Male,Boots,Footwear,23,Louisiana,M,LightSalmon,Fall,3,No,Next Day Air,No,68,Debit Card,Monthly
392,27,Male,Shorts,Clothing,44,Oklahoma,L,Aqua,Winter,4.9,Yes,Store Pickup,No,96,Credit Card,Bi-Weekly
393,64,Male,Sandals,Footwear,29,North Dakota,M,Gold,Spring,3.1,Yes,Free Shipping,Yes,3,Debit Card,Quarterly
394,43,Male,Hat,Accessories,36,Colorado,XL,LawnGreen,Fall,3.5,No,Free Shipping,Yes,43,Cash,Fortnightly
395,74,Male,Shorts,Clothing,41,Washington,L,PaleTurquoise,Fall,2.7,No,Standard,No,25,Cash,Annually
396,66,Male,Gloves,Accessories,55,New York,S,LawnGreen,Summer,2.6,Yes,2-Day Shipping,Yes,7,Debit Card,Annually
397,42,Male,Jeans,Clothing,30,Vermont,L,Sienna,Winter,4.5,No,Express,Yes,22,Cash,Monthly
398,24,Male,Hoodie,Clothing,41,Tennessee,M,SlateGray,Summer,3.9,No,Store Pickup,Yes,98,Cash,Bi-Weekly
399,52,Female,Sandals,Footwear,76,New Hampshire,S,Azure,Summer,4.8,Yes,Next Day Air,Yes,87,Cash,Bi-Weekly
400,30,Male,Jacket,Outerwear,66,Colorado,M,LightYellow,Summer,4.8,No,Standard,No,14,Debit Card,Bi-Weekly
401,27,Male,Jeans,Clothing,45,Iowa,M,PaleGreen,Fall,3,No,Express,No,45,Venmo,Quarterly
402,23,Male,Backpack,Accessories,57,Vermont,L,LemonChiffon,Fall,4.4,Yes,Next Day Air,Yes,41,Cash,Quarterly
403,43,Male,Socks,Clothing,48,Maryland,XL,NavajoWhite,Fall,2.7,Yes,Standard,No,13,Credit Card,Bi-Weekly
404,49,Male,Pants,Clothing,54,New Mexico,L,Wheat,Winter,3.8,Yes,Free Shipping,No,11,Credit Card,Bi-Weekly
405,65,Male,Socks,Clothing,66,Minnesota,S,Peru,Winter,2.6,No,Standard,Yes,24,Credit Card,Bi-Weekly
406,65,Male,Jeans,Clothing,82,West Virginia,M,MediumPurple,Summer,4.2,Yes,Free Shipping,No,12,PayPal,Weekly
407,22,Male,Belt,Accessories,60,Minnesota,M,SaddleBrown,Fall,3,Yes,Express,No,48,Cash,Monthly
408,60,Female,Jeans,Clothing,48,Louisiana,L,Linen,Spring,5,Yes,Next Day Air,Yes,51,Venmo,Weekly
409,74,Male,Sandals,Footwear,51,Kentucky,XL,Lavender,Summer,3,No,Standard,No,88,Venmo,Quarterly
410,71,Male,Backpack,Accessories,39,Delaware,M,GoldenRod,Fall,3.1,Yes,Store Pickup,No,88,PayPal,Fortnightly
411,32,Male,Scarf,Accessories,43,Massachusetts,S,DarkOrchid,Winter,2.8,No,Express,Yes,23,Bank Transfer,Annually
412,36,Male,Sneakers,Footwear,52,West Virginia,L,WhiteSmoke,Summer,4.6,No,Express,No,97,Venmo,Quarterly
413,49,Male,Backpack,Accessories,27,Wisconsin,M,GhostWhite,Spring,3.8,Yes,Standard,Yes,61,Venmo,Fortnightly
414,62,Male,Shoes,Footwear,69,Illinois,S,IndianRed,Spring,3.6,No,Standard,Yes,94,Cash,Quarterly
